,demographics_key,dissemination_area,population,median_age,total_dwellings,average_household_size,median_household_income,mother_tongue_official_percentage,mother_tongue_unofficial_percentage,census_year
21688,201635130070,35130070,603,57.9,275,2.2,38272.0,100.0,0.0,2016
21689,201635130071,35130071,849,60.3,380,2.3,39595.0,100.0,0.0,2016
21690,201635130072,35130072,725,51.4,310,2.3,28992.0,100.0,0.0,2016
21691,201635130073,35130073,497,52.9,210,2.4,29248.0,100.0,0.0,2016
21692,201635130074,35130074,444,51.6,190,2.3,28032.0,100.0,0.0,2016
21693,201635130075,35130075,427,50.0,165,2.6,26976.0,98.84,1.16,2016
21694,201635130077,35130077,481,59.5,220,2.2,30272.0,100.0,0.0,2016
21695,201635130078,35130078,685,63.6,350,2.0,36800.0,100.0,0.0,2016
21696,201635130079,35130079,522,48.8,200,2.6,30272.0,100.0,0.0,2016
21697,201635130080,35130080,551,47.8,210,2.6,30272.0,100.0,0.0,2016
21698,201635130081,35130081,557,60.7,235,2.2,34816.0,100.0,0.0,2016
21699,201635130082,35130082,512,55.8,180,2.4,34944.0,100.0,0.0,2016
21700,201635140184,35140184,444,45.0,170,2.6,36480.0,100.0,0.0,2016
21701,201635140185,35140185,465,46.8,160,2.7,29856.0,100.0,0.0,2016
21702,201635140186,35140186,461,44.6,170,2.8,37312.0,100.0,0.0,2016
21703,201635140187,35140187,476,47.4,170,2.8,29504.0,100.0,0.0,2016
21704,201635140189,35140189,504,47.0,195,2.6,37248.0,100.0,0.0,2016
21705,201635140190,35140190,745,50.5,245,2.7,34560.0,100.0,0.0,2016
21706,201635140191,35140191,693,48.9,285,2.4,33344.0,100.0,0.0,2016
21707,201635140192,35140192,374,51.2,185,2.1,25184.0,100.0,0.0,2016
21708,201635140193,35140193,392,52.8,210,1.9,28192.0,100.0,0.0,2016
21709,201635140194,35140194,353,57.2,195,1.8,28960.0,100.0,0.0,2016
21710,201635140195,35140195,353,56.6,140,2.3,31680.0,100.0,0.0,2016
21711,201635140196,35140196,898,59.7,405,2.2,29717.0,100.0,0.0,2016
21712,201635140197,35140197,1828,59.3,810,2.3,38208.0,99.73,0.27,2016
21713,201635140198,35140198,717,56.2,330,2.2,31339.0,99.3,0.7,2016
21714,201635140199,35140199,704,57.9,305,2.3,35627.0,100.0,0.0,2016
21715,201635140200,35140200,477,43.2,185,2.6,32896.0,100.0,0.0,2016
21716,201635140201,35140201,757,58.3,320,2.3,32896.0,100.0,0.0,2016
21717,201635140202,35140202,661,53.8,295,2.2,36992.0,100.0,0.0,2016
21718,201635140128,35140128,590,48.0,215,2.7,34304.0,100.0,0.0,2016
21719,201635140175,35140175,583,48.2,220,2.7,34944.0,100.0,0.0,2016
21720,201635140176,35140176,528,45.5,220,2.4,32352.0,100.0,0.0,2016
21721,201635140177,35140177,677,49.2,335,2.0,23264.0,100.0,0.0,2016
21722,201635140178,35140178,525,50.0,225,2.3,34176.0,100.0,0.0,2016
21723,201635140179,35140179,432,49.1,180,2.4,30400.0,100.0,0.0,2016
21724,201635140180,35140180,542,49.9,215,2.5,32960.0,100.0,0.0,2016
21725,201635140181,35140181,647,51.1,255,2.6,31979.0,100.0,0.0,2016
21726,201635140182,35140182,594,46.0,225,2.6,37696.0,100.0,0.0,2016
21727,201635140183,35140183,650,50.6,255,2.5,35456.0,100.0,0.0,2016
21728,201635140203,35140203,587,43.4,220,2.6,35968.0,100.0,0.0,2016
21729,201635140139,35140139,523,51.3,235,2.2,38170.0,100.0,0.0,2016
21730,201635140140,35140140,469,48.1,185,2.5,39808.0,100.0,0.0,2016
21731,201635140141,35140141,469,44.6,180,2.6,35200.0,100.0,0.0,2016
21732,201635140142,35140142,592,43.6,215,2.7,41152.0,100.0,0.0,2016
21733,201635140143,35140143,482,49.5,185,2.6,40320.0,98.97,1.03,2016
21734,201635140144,35140144,469,47.6,185,2.5,38080.0,100.0,0.0,2016
21735,201635140145,35140145,523,44.4,190,2.8,40384.0,100.0,0.0,2016
21736,201635140146,35140146,544,51.7,220,2.5,40576.0,100.0,0.0,2016
21737,201635140147,35140147,531,50.8,225,2.4,39808.0,100.0,0.0,2016
21738,201635140170,35140170,560,46.0,200,2.8,40064.0,99.11,0.89,2016
21739,201635140220,35140220,542,51.6,205,2.6,34987.0,100.0,0.0,2016
21740,201635140221,35140221,526,47.8,185,2.8,41344.0,100.0,0.0,2016
21741,201635140222,35140222,472,49.5,165,2.9,41643.0,100.0,0.0,2016
21742,201635140223,35140223,422,49.8,165,2.6,36480.0,100.0,0.0,2016
21743,201635140224,35140224,600,44.4,205,2.9,45056.0,100.0,0.0,2016
21744,201635140225,35140225,463,48.8,175,2.6,41856.0,100.0,0.0,2016
21745,201635140226,35140226,443,51.5,170,2.7,40576.0,100.0,0.0,2016
21746,201635140227,35140227,485,44.0,165,2.9,42432.0,100.0,0.0,2016
21747,201635140228,35140228,448,44.3,185,2.4,36064.0,100.0,0.0,2016
21748,201635140229,35140229,403,48.6,180,2.2,38357.0,100.0,0.0,2016
21749,201635140230,35140230,583,54.1,250,2.3,37504.0,99.15,0.85,2016
21750,201635140236,35140236,393,60.1,200,2.0,28907.0,100.0,0.0,2016
21751,201635140231,35140231,663,47.9,240,2.7,32256.0,100.0,0.0,2016
21752,201635140232,35140232,656,44.7,230,2.8,35712.0,100.0,0.0,2016
21753,201635140233,35140233,524,50.0,210,2.5,42176.0,100.0,0.0,2016
21754,201635140234,35140234,488,47.2,195,2.5,41280.0,100.0,0.0,2016
21755,201635140235,35140235,518,48.9,210,2.5,37312.0,100.0,0.0,2016
21756,201635140237,35140237,386,36.3,140,2.6,37056.0,100.0,0.0,2016
21757,201635140238,35140238,376,36.7,130,2.9,40405.0,100.0,0.0,2016
21758,201635140239,35140239,444,40.5,170,2.6,32405.0,100.0,0.0,2016
21759,201635140240,35140240,389,37.2,140,2.9,35328.0,98.7,1.3,2016
21760,201635140241,35140241,771,63.6,300,1.8,25344.0,98.44,1.56,2016
21761,201635140242,35140242,467,42.2,205,2.3,31552.0,100.0,0.0,2016
21762,201635140243,35140243,434,49.1,190,2.3,34048.0,100.0,0.0,2016
21763,201635140244,35140244,531,46.9,255,2.1,31424.0,100.0,0.0,2016
21764,201635140245,35140245,553,60.6,180,2.2,32405.0,100.0,0.0,2016
21765,201635140246,35140246,553,53.2,315,1.7,29312.0,99.1,0.9,2016
21766,201635140247,35140247,506,47.9,225,2.0,23936.0,100.0,0.0,2016
21767,201635140248,35140248,538,49.0,310,1.7,29936.0,100.0,0.0,2016
21768,201635140249,35140249,479,55.2,260,1.8,28560.0,100.0,0.0,2016
21769,201635140250,35140250,393,52.5,180,2.2,35264.0,100.0,0.0,2016
21770,201635140251,35140251,461,49.9,210,2.2,38613.0,100.0,0.0,2016
21771,201635140252,35140252,1735,61.4,770,2.2,39552.0,99.71,0.29,2016
21772,201635140253,35140253,460,53.6,220,2.1,33792.0,100.0,0.0,2016
21773,201635140254,35140254,487,53.9,215,2.3,40704.0,100.0,0.0,2016
21774,201635140255,35140255,465,56.2,225,2.1,33365.0,100.0,0.0,2016
21775,201635140256,35140256,373,55.9,165,2.2,36480.0,100.0,0.0,2016
21776,201635140257,35140257,561,41.6,200,2.8,37632.0,100.0,0.0,2016
21777,201635140258,35140258,449,46.4,170,2.6,40960.0,100.0,0.0,2016
21778,201635140259,35140259,493,48.8,195,2.5,38144.0,100.0,0.0,2016
21779,201635140260,35140260,439,44.6,160,2.6,39616.0,100.0,0.0,2016
21780,201635140261,35140261,401,49.6,160,2.5,33536.0,98.77,1.23,2016
21781,201635140262,35140262,760,55.4,310,2.5,39360.0,99.34,0.66,2016
21782,201635140148,35140148,1470,57.3,565,2.3,36992.0,99.66,0.34,2016
21783,201635140149,35140149,651,30.6,250,2.7,23552.0,100.0,0.0,2016
21784,201635140150,35140150,286,39.8,110,2.6,41920.0,100.0,0.0,2016
21785,201635140151,35140151,346,39.5,115,3.0,35072.0,100.0,0.0,2016
21786,201635140152,35140152,328,50.3,130,2.5,33408.0,100.0,0.0,2016
21787,201635140153,35140153,827,42.9,365,2.3,26240.0,100.0,0.0,2016
21788,201635140154,35140154,421,54.6,220,1.9,29344.0,98.82,1.18,2016
21789,201635140155,35140155,421,56.4,215,1.9,30144.0,100.0,0.0,2016
21790,201635140156,35140156,532,52.8,255,2.1,34432.0,100.0,0.0,2016
21791,201635140157,35140157,492,53.7,270,1.8,28032.0,100.0,0.0,2016
21792,201635140158,35140158,464,55.8,210,1.7,21632.0,100.0,0.0,2016
21793,201635140159,35140159,413,44.9,210,2.0,27307.0,100.0,0.0,2016
21794,201635140160,35140160,710,64.3,370,1.8,32256.0,99.3,0.7,2016
21795,201635140161,35140161,536,60.4,315,1.7,37939.0,100.0,0.0,2016
21796,201635140162,35140162,555,50.3,275,2.0,33579.0,100.0,0.0,2016
21797,201635140163,35140163,459,62.2,260,1.7,29056.0,100.0,0.0,2016
21798,201635140164,35140164,493,56.4,250,2.0,35499.0,100.0,0.0,2016
21799,201635140165,35140165,496,59.2,275,1.8,30528.0,100.0,0.0,2016
21800,201635140166,35140166,629,57.7,280,2.2,43008.0,99.21,0.79,2016
21801,201635140167,35140167,540,46.4,235,2.2,24384.0,100.0,0.0,2016
21802,201635140168,35140168,593,52.6,245,2.4,38016.0,100.0,0.0,2016
21803,201635140169,35140169,507,57.0,235,2.1,40832.0,100.0,0.0,2016
21804,201635140208,35140208,2863,61.8,1220,2.2,39339.0,99.83,0.17,2016
21805,201635140209,35140209,321,52.9,145,2.2,35392.0,100.0,0.0,2016
21806,201635140210,35140210,475,47.6,210,2.2,34458.0,100.0,0.0,2016
21807,201635140211,35140211,400,44.6,165,2.4,32064.0,98.75,1.25,2016
21808,201635140212,35140212,425,45.9,175,2.4,34880.0,98.82,1.18,2016
21809,201635140213,35140213,390,42.3,140,2.8,37120.0,100.0,0.0,2016
21810,201635140214,35140214,383,54.5,165,2.3,38464.0,98.7,1.3,2016
21811,201635140215,35140215,361,51.2,140,2.6,35968.0,98.59,1.41,2016
21812,201635140216,35140216,445,50.2,190,2.4,29856.0,100.0,0.0,2016
21813,201635140218,35140218,638,46.3,260,2.5,35456.0,99.22,0.78,2016
21814,201635140219,35140219,360,53.7,140,2.5,40448.0,100.0,0.0,2016
21815,201635140129,35140129,481,48.8,190,2.6,34944.0,100.0,0.0,2016
21816,201635140133,35140133,599,54.5,245,2.4,32960.0,99.17,0.83,2016
21817,201635140135,35140135,554,47.7,215,2.6,36288.0,100.0,0.0,2016
21818,201635140137,35140137,692,52.4,285,2.4,34688.0,100.0,0.0,2016
21819,201635140171,35140171,666,46.8,245,2.7,38208.0,100.0,0.0,2016
21820,201635140172,35140172,478,50.4,180,2.6,34496.0,100.0,0.0,2016
21821,201635140173,35140173,527,45.3,185,2.9,36096.0,100.0,0.0,2016
21822,201635140174,35140174,677,45.7,265,2.5,40320.0,100.0,0.0,2016
21823,201635140204,35140204,399,47.9,145,2.7,35456.0,100.0,0.0,2016
21824,201635140205,35140205,472,45.5,170,2.7,35264.0,100.0,0.0,2016
21825,201635140206,35140206,852,42.3,300,2.8,34688.0,100.0,0.0,2016
21826,201635140207,35140207,472,56.1,190,2.5,41728.0,100.0,0.0,2016
21827,201635140134,35140134,304,45.0,140,2.2,22848.0,100.0,0.0,2016
21828,201635140110,35140110,495,54.0,225,2.2,32128.0,100.0,0.0,2016
21829,201635140111,35140111,654,57.3,275,2.3,29077.0,100.0,0.0,2016
21830,201635140112,35140112,531,50.0,225,2.4,31488.0,100.0,0.0,2016
21831,201635140113,35140113,591,54.2,225,2.4,28832.0,100.0,0.0,2016
21832,201635140114,35140114,538,57.1,205,2.2,29152.0,100.0,0.0,2016
21833,201635140115,35140115,499,54.8,285,1.8,21664.0,100.0,0.0,2016
21834,201635140116,35140116,559,46.5,235,2.4,27968.0,100.0,0.0,2016
21835,201635140117,35140117,402,48.4,165,2.5,26048.0,100.0,0.0,2016
21836,201635140118,35140118,524,50.6,215,2.5,29056.0,100.0,0.0,2016
21837,201635140119,35140119,540,61.6,205,2.2,29472.0,100.0,0.0,2016
21838,201635140120,35140120,458,60.7,250,1.8,22032.0,100.0,0.0,2016
21839,201635140121,35140121,523,52.3,220,2.4,32096.0,99.05,0.95,2016
21840,201635140122,35140122,551,51.8,220,2.5,28224.0,100.0,0.0,2016
21841,201635140123,35140123,575,53.8,240,2.3,32480.0,100.0,0.0,2016
21842,201635140124,35140124,373,50.5,165,2.2,25152.0,100.0,0.0,2016
21843,201635140125,35140125,457,45.5,175,2.5,34976.0,100.0,0.0,2016
21844,201635140126,35140126,386,51.5,165,2.3,33920.0,100.0,0.0,2016
21845,201635140127,35140127,428,56.0,150,2.5,32192.0,100.0,0.0,2016
21846,201635140263,35140263,586,53.6,250,2.3,33536.0,100.0,0.0,2016
21847,201635140264,35140264,428,50.8,170,2.5,34176.0,100.0,0.0,2016
21848,201635140265,35140265,594,56.8,260,2.2,29824.0,99.16,0.84,2016
21849,201635140266,35140266,452,51.7,210,2.2,23424.0,100.0,0.0,2016
21850,201635140267,35140267,541,53.8,230,2.3,27226.0,100.0,0.0,2016
21851,201635140268,35140268,602,49.1,240,2.5,31584.0,100.0,0.0,2016
21852,201635140269,35140269,613,58.7,290,2.1,32823.0,100.0,0.0,2016
21853,201635150285,35150285,737,40.0,295,2.5,32128.0,100.0,0.0,2016
21854,201635150286,35150286,504,49.3,220,2.3,27200.0,100.0,0.0,2016
21855,201635150287,35150287,775,47.5,280,2.4,34368.0,100.0,0.0,2016
21856,201635150288,35150288,510,52.2,210,2.4,31808.0,100.0,0.0,2016
21857,201635150289,35150289,783,42.8,280,2.8,38272.0,99.36,0.64,2016
21858,201635150290,35150290,800,53.6,345,2.3,31637.0,100.0,0.0,2016
21859,201635150269,35150269,417,46.0,160,2.6,36736.0,100.0,0.0,2016
21860,201635150270,35150270,508,43.7,195,2.6,36224.0,100.0,0.0,2016
21861,201635150271,35150271,442,55.1,200,2.2,34432.0,100.0,0.0,2016
21862,201635150272,35150272,595,50.1,215,2.8,35712.0,100.0,0.0,2016
21863,201635150274,35150274,813,54.9,330,2.4,32192.0,100.0,0.0,2016
21864,201635150277,35150277,466,49.5,190,2.4,30848.0,100.0,0.0,2016
21865,201635150278,35150278,509,50.3,190,2.7,38464.0,100.0,0.0,2016
21866,201635150279,35150279,537,51.6,210,2.5,33536.0,100.0,0.0,2016
21867,201635150280,35150280,538,45.4,205,2.6,38246.0,100.0,0.0,2016
21868,201635150309,35150309,422,38.0,140,3.1,42624.0,100.0,0.0,2016
21869,201635150332,35150332,422,48.4,175,2.4,36608.0,100.0,0.0,2016
21870,201635150337,35150337,572,52.7,230,2.5,35610.0,100.0,0.0,2016
21871,201635150340,35150340,429,41.2,135,3.0,35040.0,100.0,0.0,2016
21872,201635150276,35150276,352,47.2,150,2.3,21952.0,100.0,0.0,2016
21873,201635150255,35150255,431,46.8,145,3.0,44032.0,100.0,0.0,2016
21874,201635150256,35150256,486,49.2,175,2.7,35584.0,100.0,0.0,2016
21875,201635150257,35150257,609,48.1,225,2.7,39680.0,99.17,0.83,2016
21876,201635150258,35150258,622,43.5,220,2.8,39584.0,100.0,0.0,2016
21877,201635150259,35150259,784,47.2,305,2.6,43776.0,100.0,0.0,2016
21878,201635150260,35150260,1087,41.8,350,2.9,33963.0,100.0,0.0,2016
21879,201635150261,35150261,662,49.5,245,2.7,42752.0,100.0,0.0,2016
21880,201635150262,35150262,535,45.1,190,2.8,41643.0,100.0,0.0,2016
21881,201635150263,35150263,705,46.0,290,2.4,34091.0,100.0,0.0,2016
21882,201635150264,35150264,652,48.6,210,2.4,36800.0,100.0,0.0,2016
21883,201635150265,35150265,456,46.6,175,2.6,37333.0,100.0,0.0,2016
21884,201635150266,35150266,683,45.0,260,2.6,38080.0,100.0,0.0,2016
21885,201635150267,35150267,472,45.9,170,2.8,34624.0,100.0,0.0,2016
21886,201635150268,35150268,645,43.5,235,2.7,41088.0,100.0,0.0,2016
21887,201635150039,35150039,326,46.5,130,2.5,43648.0,100.0,0.0,2016
21888,201635150040,35150040,913,62.1,380,2.1,35904.0,100.0,0.0,2016
21889,201635150041,35150041,614,47.5,245,2.5,34944.0,100.0,0.0,2016
21890,201635150043,35150043,593,50.5,235,2.5,38144.0,100.0,0.0,2016
21891,201635150045,35150045,1755,48.1,765,2.3,33152.0,99.72,0.28,2016
21892,201635150046,35150046,626,40.3,270,2.3,25920.0,100.0,0.0,2016
21893,201635150047,35150047,518,41.6,225,2.3,35712.0,100.0,0.0,2016
21894,201635150048,35150048,660,34.3,305,2.2,28160.0,100.0,0.0,2016
21895,201635150049,35150049,412,31.4,210,1.9,20096.0,100.0,0.0,2016
21896,201635150050,35150050,636,40.0,305,2.0,29856.0,100.0,0.0,2016
21897,201635150051,35150051,440,33.0,230,1.8,17984.0,100.0,0.0,2016
21898,201635150052,35150052,540,27.1,235,2.2,17088.0,100.0,0.0,2016
21899,201635150053,35150053,449,31.4,225,2.0,21312.0,100.0,0.0,2016
21900,201635150054,35150054,411,31.3,180,2.3,24000.0,98.78,1.22,2016
21901,201635150055,35150055,468,42.4,235,2.0,29664.0,100.0,0.0,2016
21902,201635150056,35150056,326,42.0,150,2.1,28640.0,100.0,0.0,2016
21903,201635150057,35150057,370,40.8,165,2.2,31168.0,100.0,0.0,2016
21904,201635150058,35150058,375,42.5,180,2.1,28352.0,100.0,0.0,2016
21905,201635150059,35150059,793,38.9,320,2.4,26816.0,100.0,0.0,2016
21906,201635150060,35150060,548,50.2,245,2.2,30293.0,99.09,0.91,2016
21907,201635150061,35150061,762,40.3,320,2.3,33408.0,99.34,0.66,2016
21908,201635150062,35150062,1032,67.3,630,1.6,25504.0,99.02,0.98,2016
21909,201635150063,35150063,500,41.5,250,2.0,24560.0,100.0,0.0,2016
21910,201635150064,35150064,397,48.1,160,2.5,52416.0,100.0,0.0,2016
21911,201635150065,35150065,460,46.0,190,2.4,44128.0,100.0,0.0,2016
21912,201635150066,35150066,539,35.7,230,2.3,34368.0,100.0,0.0,2016
21913,201635150067,35150067,574,44.5,310,1.8,26336.0,100.0,0.0,2016
21914,201635150068,35150068,449,34.6,220,2.0,23104.0,100.0,0.0,2016
21915,201635150069,35150069,600,28.8,345,1.7,17894.0,98.33,1.67,2016
21916,201635150070,35150070,563,38.5,205,2.1,15392.0,100.0,0.0,2016
21917,201635150071,35150071,467,33.0,200,2.3,23872.0,100.0,0.0,2016
21918,201635150072,35150072,511,37.0,220,2.3,27968.0,99.03,0.97,2016
21919,201635150073,35150073,403,42.3,175,2.3,34816.0,100.0,0.0,2016
21920,201635150074,35150074,625,52.6,235,2.2,28864.0,100.0,0.0,2016
21921,201635150075,35150075,351,62.8,225,1.5,27584.0,100.0,0.0,2016
21922,201635150076,35150076,559,37.3,235,2.3,24192.0,100.0,0.0,2016
21923,201635150077,35150077,665,37.5,280,2.4,27200.0,100.0,0.0,2016
21924,201635150078,35150078,607,46.1,290,2.1,28032.0,100.0,0.0,2016
21925,201635150079,35150079,644,34.7,280,2.3,25557.0,100.0,0.0,2016
21926,201635150080,35150080,552,35.2,235,2.3,25813.0,100.0,0.0,2016
21927,201635150081,35150081,403,38.1,190,2.1,19840.0,100.0,0.0,2016
21928,201635150082,35150082,503,50.9,305,1.6,19072.0,100.0,0.0,2016
21929,201635150083,35150083,609,44.1,310,2.0,26752.0,100.0,0.0,2016
21930,201635150084,35150084,375,36.6,175,2.1,27744.0,98.67,1.33,2016
21931,201635150085,35150085,504,44.6,230,2.2,34304.0,99.01,0.99,2016
21932,201635150086,35150086,562,44.0,240,2.3,31680.0,100.0,0.0,2016
21933,201635150087,35150087,387,40.8,190,2.0,30656.0,100.0,0.0,2016
21934,201635150088,35150088,432,41.3,200,2.2,30784.0,100.0,0.0,2016
21935,201635150089,35150089,471,43.7,235,2.0,29888.0,100.0,0.0,2016
21936,201635150090,35150090,364,35.9,150,2.4,30400.0,100.0,0.0,2016
21937,201635150091,35150091,624,47.2,290,2.1,26944.0,100.0,0.0,2016
21938,201635150092,35150092,511,49.6,230,2.2,33835.0,100.0,0.0,2016
21939,201635150093,35150093,581,34.3,225,2.6,28128.0,100.0,0.0,2016
21940,201635150094,35150094,407,27.6,155,2.6,22976.0,100.0,0.0,2016
21941,201635150095,35150095,516,48.1,225,2.3,33408.0,100.0,0.0,2016
21942,201635150096,35150096,550,44.4,250,2.2,32469.0,100.0,0.0,2016
21943,201635150098,35150098,392,42.8,175,2.3,29024.0,100.0,0.0,2016
21944,201635150099,35150099,381,44.8,155,2.5,33109.0,100.0,0.0,2016
21945,201635150100,35150100,678,41.6,265,2.5,36736.0,99.26,0.74,2016
21946,201635150101,35150101,337,45.5,135,2.5,40128.0,100.0,0.0,2016
21947,201635150103,35150103,323,39.1,120,2.7,32160.0,100.0,0.0,2016
21948,201635150104,35150104,592,41.3,220,2.7,36832.0,100.0,0.0,2016
21949,201635150105,35150105,560,47.9,230,2.4,33152.0,100.0,0.0,2016
21950,201635150107,35150107,486,39.4,295,1.7,20960.0,100.0,0.0,2016
21951,201635150108,35150108,438,38.2,195,2.2,32064.0,97.73,2.27,2016
21952,201635150109,35150109,459,38.9,200,2.2,33088.0,100.0,0.0,2016
21953,201635150110,35150110,444,54.8,205,2.2,32256.0,100.0,0.0,2016
21954,201635150111,35150111,679,55.2,340,1.5,19184.0,99.0,1.0,2016
21955,201635150112,35150112,489,48.0,265,1.5,22080.0,100.0,0.0,2016
21956,201635150113,35150113,649,31.4,335,1.7,17131.0,99.15,0.85,2016
21957,201635150114,35150114,506,30.9,265,1.8,15664.0,100.0,0.0,2016
21958,201635150115,35150115,619,57.1,340,1.6,19730.0,99.19,0.81,2016
21959,201635150116,35150116,520,30.7,290,1.7,18496.0,100.0,0.0,2016
21960,201635150117,35150117,451,33.0,225,2.0,19328.0,100.0,0.0,2016
21961,201635150120,35150120,545,35.8,240,2.2,27024.0,100.0,0.0,2016
21962,201635150121,35150121,643,40.9,295,2.2,29568.0,100.0,0.0,2016
21963,201635150122,35150122,909,47.6,415,2.2,28928.0,100.0,0.0,2016
21964,201635150123,35150123,656,68.9,405,1.6,30400.0,100.0,0.0,2016
21965,201635150124,35150124,494,62.7,195,1.9,26272.0,100.0,0.0,2016
21966,201635150125,35150125,338,57.7,170,2.0,30400.0,100.0,0.0,2016
21967,201635150126,35150126,590,72.4,205,1.5,20032.0,100.0,0.0,2016
21968,201635150127,35150127,809,49.1,330,2.4,36128.0,100.0,0.0,2016
21969,201635150128,35150128,476,51.6,170,2.7,46272.0,100.0,0.0,2016
21970,201635150129,35150129,1337,45.4,500,2.7,46752.0,99.25,0.75,2016
21971,201635150133,35150133,1042,34.1,405,2.6,28267.0,100.0,0.0,2016
21972,201635150134,35150134,720,39.2,255,2.8,32021.0,100.0,0.0,2016
21973,201635150137,35150137,938,56.8,280,2.6,33024.0,99.32,0.68,2016
21974,201635150138,35150138,431,47.8,160,2.7,30720.0,98.82,1.18,2016
21975,201635150139,35150139,604,45.0,225,2.6,38827.0,100.0,0.0,2016
21976,201635150140,35150140,1770,41.8,745,2.4,34227.0,99.72,0.28,2016
21977,201635150141,35150141,639,47.8,190,2.8,36864.0,100.0,0.0,2016
21978,201635150142,35150142,279,51.9,125,2.2,34624.0,100.0,0.0,2016
21979,201635150143,35150143,439,44.5,160,2.8,34944.0,100.0,0.0,2016
21980,201635150144,35150144,561,37.2,225,2.5,27942.0,100.0,0.0,2016
21981,201635150145,35150145,620,41.0,250,2.5,31824.0,100.0,0.0,2016
21982,201635150146,35150146,540,53.0,190,2.6,47680.0,100.0,0.0,2016
21983,201635150147,35150147,602,44.3,265,2.3,30400.0,99.17,0.83,2016
21984,201635150148,35150148,424,46.0,155,2.7,39424.0,100.0,0.0,2016
21985,201635150149,35150149,568,41.7,205,2.7,38144.0,100.0,0.0,2016
21986,201635150150,35150150,366,46.3,160,2.3,41856.0,100.0,0.0,2016
21987,201635150151,35150151,396,49.3,140,2.9,43712.0,100.0,0.0,2016
21988,201635150153,35150153,352,51.2,130,2.7,49792.0,100.0,0.0,2016
21989,201635150154,35150154,714,49.0,265,2.7,53815.0,100.0,0.0,2016
21990,201635150155,35150155,725,49.0,270,2.7,56000.0,100.0,0.0,2016
21991,201635150156,35150156,473,50.1,185,2.5,43264.0,98.95,1.05,2016
21992,201635150157,35150157,533,67.6,105,2.5,40832.0,100.0,0.0,2016
21993,201635150158,35150158,506,43.6,200,2.6,42624.0,100.0,0.0,2016
21994,201635150159,35150159,380,51.1,160,2.4,41344.0,100.0,0.0,2016
21995,201635150160,35150160,524,36.3,230,2.3,22912.0,100.0,0.0,2016
21996,201635150161,35150161,532,48.9,200,2.6,50261.0,100.0,0.0,2016
21997,201635150162,35150162,459,51.6,175,2.6,42368.0,100.0,0.0,2016
21998,201635150163,35150163,371,46.1,190,1.9,27552.0,100.0,0.0,2016
21999,201635150164,35150164,573,46.8,310,1.8,22176.0,99.12,0.88,2016
22000,201635150165,35150165,476,47.2,255,1.9,17830.0,98.95,1.05,2016
22001,201635150168,35150168,794,51.3,375,2.0,26544.0,99.37,0.63,2016
